correct,fold,held_out_subject,p0,p1,pred_label,recording_id,split_seed,strategy,strategy_display,task,true_label,validation_windows_from_recording
1,2,5,0.0020440863840982476,0.99795591361590175,1,stroop:s05:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,108
1,1,5,0.89681467087348554,0.10318532912651444,0,stroop:s05:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,244
1,1,5,0.043835523299897323,0.95616447670010274,1,stroop:s05:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,171
0,2,5,0.021529256614515074,0.9784707433854849,1,stroop:s05:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,137
1,2,5,0.0020440863840982476,0.99795591361590175,1,stroop:s05:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,108
1,1,5,0.9993233936027337,0.00067660639726631225,0,stroop:s05:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,244
1,1,5,0.0012568640418249111,0.9987431359581751,1,stroop:s05:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,108
0,2,5,0.046908857730106383,0.95309114226989367,1,stroop:s05:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,137
1,2,5,0.0039219763171627472,0.99607802368283727,1,stroop:s05:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,171
0,1,6,2.2247716653307667e-05,0.99997775228334673,1,stroop:s06:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,150
0,1,6,0.9999999999486554,5.1344510628586503e-11,0,stroop:s06:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,111
1,2,6,0.93581598284013523,0.06418401715986477,0,stroop:s06:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,119
0,2,6,0.99697739279502628,0.0030226072049736358,0,stroop:s06:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,161
1,1,6,0.99680690494938273,0.0031930950506173098,0,stroop:s06:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,150
0,1,6,0.99772693607087004,0.0022730639291300412,0,stroop:s06:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,161
0,2,6,5.600618812010673e-08,0.99999994399381187,1,stroop:s06:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,119
0,2,6,0.99999999996565114,3.4348838390239564e-11,0,stroop:s06:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,111
1,1,6,0.99680690494938273,0.0031930950506173098,0,stroop:s06:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,150
0,1,6,0.99772693607087004,0.0022730639291300412,0,stroop:s06:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,161
0,2,6,5.600618812010673e-08,0.99999994399381187,1,stroop:s06:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,119
0,2,6,0.99999999996565114,3.4348838390239564e-11,0,stroop:s06:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,111
1,1,6,0.99680690494938273,0.0031930950506173098,0,stroop:s06:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,150
0,1,6,0.99772693607087004,0.0022730639291300412,0,stroop:s06:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,161
0,2,6,5.600618812010673e-08,0.99999994399381187,1,stroop:s06:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,119
0,2,6,0.99999999996565114,3.4348838390239564e-11,0,stroop:s06:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,111
0,1,6,2.2247716653307667e-05,0.99997775228334673,1,stroop:s06:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,150
0,1,6,0.9999999999486554,5.1344510628586503e-11,0,stroop:s06:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,111
1,2,6,0.93581598284013523,0.06418401715986477,0,stroop:s06:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,119
0,2,6,0.99697739279502628,0.0030226072049736358,0,stroop:s06:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,161
1,1,7,0.99999999985186794,1.4813216031207257e-10,0,stroop:s07:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,169
1,1,7,0.44009956724653998,0.55990043275346002,1,stroop:s07:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,96
0,2,7,0.00085780965185956856,0.99914219034814045,1,stroop:s07:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,97
1,2,7,0.00026247410088579988,0.99973752589911413,1,stroop:s07:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,179
0,1,7,0.49308437486937101,0.50691562513062904,1,stroop:s07:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,169
1,1,7,0.32297170263627245,0.6770282973637276,1,stroop:s07:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,179
0,2,7,0.00088127693347198445,0.99911872306652805,1,stroop:s07:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,97
1,2,7,0.00055922018103330665,0.99944077981896662,1,stroop:s07:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,96
0,1,7,0.49308437486937101,0.50691562513062904,1,stroop:s07:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,169
1,1,7,0.32297170263627245,0.6770282973637276,1,stroop:s07:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,179
0,2,7,0.00088127693347198445,0.99911872306652805,1,stroop:s07:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,97
1,2,7,0.00055922018103330665,0.99944077981896662,1,stroop:s07:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,96
0,1,7,0.49308437486937101,0.50691562513062904,1,stroop:s07:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,169
1,1,7,0.32297170263627245,0.6770282973637276,1,stroop:s07:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,179
0,2,7,0.00088127693347198445,0.99911872306652805,1,stroop:s07:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,97
1,2,7,0.00055922018103330665,0.99944077981896662,1,stroop:s07:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,96
1,1,7,0.99999999985186794,1.4813216031207257e-10,0,stroop:s07:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,169
1,1,7,0.44009956724653998,0.55990043275346002,1,stroop:s07:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,96
0,2,7,0.00085780965185956856,0.99914219034814045,1,stroop:s07:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,97
1,2,7,0.00026247410088579988,0.99973752589911413,1,stroop:s07:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,179
0,1,8,0.18623185668966249,0.81376814331033753,1,stroop:s08:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,190
1,1,8,0.29304224412163216,0.70695775587836795,1,stroop:s08:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,160
0,2,8,0.025717069380572576,0.97428293061942739,1,stroop:s08:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,162
1,2,8,0.0068287944320993043,0.99317120556790062,1,stroop:s08:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,234
0,1,8,0.4511854120104396,0.5488145879895604,1,stroop:s08:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,190
1,1,8,0.38129069693033008,0.61870930306966998,1,stroop:s08:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,234
0,2,8,0.012040013443136238,0.98795998655686368,1,stroop:s08:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,162
1,2,8,0.020610697372192999,0.97938930262780699,1,stroop:s08:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,160
0,1,8,0.4511854120104396,0.5488145879895604,1,stroop:s08:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,190
1,1,8,0.38129069693033008,0.61870930306966998,1,stroop:s08:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,234
0,2,8,0.012040013443136238,0.98795998655686368,1,stroop:s08:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,162
1,2,8,0.020610697372192999,0.97938930262780699,1,stroop:s08:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,160
0,1,8,0.4511854120104396,0.5488145879895604,1,stroop:s08:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,190
1,1,8,0.38129069693033008,0.61870930306966998,1,stroop:s08:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,234
0,2,8,0.012040013443136238,0.98795998655686368,1,stroop:s08:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,162
1,2,8,0.020610697372192999,0.97938930262780699,1,stroop:s08:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,160
0,1,8,0.18623185668966249,0.81376814331033753,1,stroop:s08:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,190
1,1,8,0.29304224412163216,0.70695775587836795,1,stroop:s08:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,160
0,2,8,0.025717069380572576,0.97428293061942739,1,stroop:s08:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,162
1,2,8,0.0068287944320993043,0.99317120556790062,1,stroop:s08:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,234
1,1,9,0.99999997499736315,2.5002636827981947e-08,0,stroop:s09:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,410
0,1,9,0.97271040747726423,0.027289592522735807,0,stroop:s09:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,110
0,2,9,0.009909628451847145,0.99009037154815283,1,stroop:s09:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,160
1,2,9,0.0016057311868150367,0.99839426881318494,1,stroop:s09:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,193
0,1,9,4.1240533150509985e-05,0.99995875946684953,1,stroop:s09:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,410
0,1,9,0.96148897277792589,0.038511027222074092,0,stroop:s09:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,193
0,2,9,0.014424246395507455,0.98557575360449257,1,stroop:s09:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,160
1,2,9,0.0053526703174827713,0.99464732968251723,1,stroop:s09:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,110
0,1,9,4.1240533150509985e-05,0.99995875946684953,1,stroop:s09:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,410
0,1,9,0.96148897277792589,0.038511027222074092,0,stroop:s09:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,193
0,2,9,0.014424246395507455,0.98557575360449257,1,stroop:s09:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,160
1,2,9,0.0053526703174827713,0.99464732968251723,1,stroop:s09:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,110
0,1,9,4.1240533150509985e-05,0.99995875946684953,1,stroop:s09:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,410
0,1,9,0.96148897277792589,0.038511027222074092,0,stroop:s09:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,193
0,2,9,0.014424246395507455,0.98557575360449257,1,stroop:s09:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,160
1,2,9,0.0053526703174827713,0.99464732968251723,1,stroop:s09:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,110
1,1,9,0.99999997499736315,2.5002636827981947e-08,0,stroop:s09:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,410
0,1,9,0.97271040747726423,0.027289592522735807,0,stroop:s09:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,110
0,2,9,0.009909628451847145,0.99009037154815283,1,stroop:s09:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,160
1,2,9,0.0016057311868150367,0.99839426881318494,1,stroop:s09:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,193
1,1,10,0.99999952156019767,4.7843980239296242e-07,0,stroop:s10:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,185
0,1,10,0.99931024314315264,0.00068975685684732673,0,stroop:s10:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,83
0,2,10,0.12323013223779948,0.87676986776220056,1,stroop:s10:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,118
1,2,10,8.3205107740280009e-05,0.99991679489225982,1,stroop:s10:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,207
0,1,10,0.38790739211060687,0.61209260788939313,1,stroop:s10:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,185
0,1,10,0.99992900905065552,7.0990949344561292e-05,0,stroop:s10:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,207
1,2,10,0.98956082086100294,0.010439179138997069,0,stroop:s10:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,118
0,2,10,0.98799682972078917,0.012003170279210888,0,stroop:s10:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,83
0,1,10,0.38790739211060687,0.61209260788939313,1,stroop:s10:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,185
0,1,10,0.99992900905065552,7.0990949344561292e-05,0,stroop:s10:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,207
1,2,10,0.98956082086100294,0.010439179138997069,0,stroop:s10:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,118
0,2,10,0.98799682972078917,0.012003170279210888,0,stroop:s10:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,83
0,1,10,0.38790739211060687,0.61209260788939313,1,stroop:s10:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,185
0,1,10,0.99992900905065552,7.0990949344561292e-05,0,stroop:s10:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,207
1,2,10,0.98956082086100294,0.010439179138997069,0,stroop:s10:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,118
0,2,10,0.98799682972078917,0.012003170279210888,0,stroop:s10:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,83
1,1,10,0.99999952156019767,4.7843980239296242e-07,0,stroop:s10:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,185
0,1,10,0.99931024314315264,0.00068975685684732673,0,stroop:s10:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,83
0,2,10,0.12323013223779948,0.87676986776220056,1,stroop:s10:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,118
1,2,10,8.3205107740280009e-05,0.99991679489225982,1,stroop:s10:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,207
1,1,11,0.99999911572957123,8.8427042873349976e-07,0,stroop:s11:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,244
1,1,11,0.061018477556463745,0.93898152244353628,1,stroop:s11:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,130
0,2,11,0.0039093275494346165,0.99609067245056548,1,stroop:s11:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,113
1,2,11,0.0011252630372836831,0.99887473696271634,1,stroop:s11:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,185
1,1,11,0.99999688641523821,3.1135847617694437e-06,0,stroop:s11:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,244
1,1,11,0.11192823141557287,0.88807176858442716,1,stroop:s11:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,185
0,2,11,0.0037517349336350474,0.99624826506636488,1,stroop:s11:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,113
1,2,11,0.0011096245340716285,0.99889037546592829,1,stroop:s11:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,130
1,1,11,0.99999688641523821,3.1135847617694437e-06,0,stroop:s11:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,244
1,1,11,0.11192823141557287,0.88807176858442716,1,stroop:s11:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,185
0,2,11,0.0037517349336350474,0.99624826506636488,1,stroop:s11:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,113
1,2,11,0.0011096245340716285,0.99889037546592829,1,stroop:s11:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,130
1,1,11,0.99999688641523821,3.1135847617694437e-06,0,stroop:s11:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,244
1,1,11,0.11192823141557287,0.88807176858442716,1,stroop:s11:r3,1494,recording_disjoint,Recording-disjoint split,stroop,1,185
0,2,11,0.0037517349336350474,0.99624826506636488,1,stroop:s11:r1,1494,recording_disjoint,Recording-disjoint split,stroop,0,113
1,2,11,0.0011096245340716285,0.99889037546592829,1,stroop:s11:r2,1494,recording_disjoint,Recording-disjoint split,stroop,1,130
1,1,11,0.99999911572957123,8.8427042873349976e-07,0,stroop:s11:r0,1547,recording_disjoint,Recording-disjoint split,stroop,0,244
1,1,11,0.061018477556463745,0.93898152244353628,1,stroop:s11:r2,1547,recording_disjoint,Recording-disjoint split,stroop,1,130
0,2,11,0.0039093275494346165,0.99609067245056548,1,stroop:s11:r1,1547,recording_disjoint,Recording-disjoint split,stroop,0,113
1,2,11,0.0011252630372836831,0.99887473696271634,1,stroop:s11:r3,1547,recording_disjoint,Recording-disjoint split,stroop,1,185
0,1,12,0.06907182541442318,0.93092817458557675,1,stroop:s12:r0,1335,recording_disjoint,Recording-disjoint split,stroop,0,185
1,1,12,0.32641851754242063,0.67358148245757943,1,stroop:s12:r2,1335,recording_disjoint,Recording-disjoint split,stroop,1,126
0,2,12,0.0044522412220664408,0.99554775877793356,1,stroop:s12:r1,1335,recording_disjoint,Recording-disjoint split,stroop,0,123
1,2,12,0.0049112977714106977,0.99508870222858925,1,stroop:s12:r3,1335,recording_disjoint,Recording-disjoint split,stroop,1,189
0,1,12,0.10111659405770974,0.89888340594229021,1,stroop:s12:r0,1388,recording_disjoint,Recording-disjoint split,stroop,0,185
0,1,12,0.65117294539883275,0.34882705460116736,0,stroop:s12:r3,1388,recording_disjoint,Recording-disjoint split,stroop,1,189
0,2,12,0.0025123863499423205,0.99748761365005767,1,stroop:s12:r1,1388,recording_disjoint,Recording-disjoint split,stroop,0,123
1,2,12,0.0023374853724495103,0.99766251462755051,1,stroop:s12:r2,1388,recording_disjoint,Recording-disjoint split,stroop,1,126
0,1,12,0.10111659405770974,0.89888340594229021,1,stroop:s12:r0,1441,recording_disjoint,Recording-disjoint split,stroop,0,185
0,1,12,0.65117294539883275,0.34882705460116736,0,stroop:s12:r3,1441,recording_disjoint,Recording-disjoint split,stroop,1,189
0,2,12,0.0025123863499423205,0.99748761365005767,1,stroop:s12:r1,1441,recording_disjoint,Recording-disjoint split,stroop,0,123
1,2,12,0.0023374853724495103,0.99766251462755051,1,stroop:s12:r2,1441,recording_disjoint,Recording-disjoint split,stroop,1,126
0,1,12,0.10111659405770974,0.89888340594229021,1,stroop:s12:r0,1494,recording_disjoint,Recording-disjoint split,stroop,0,185
